4016,"Hansted",9.80322,55.89188
4018,"Nørup",9.28917408,55.70550156
4020,"Give",9.26284409,55.85987091
4021,"Lystrup",10.226004,56.222923
4022,"Vejlefjordbro",9.573479,55.701903
4023,"Funder-Ådal-Broen",9.40266,56.13849
4024,"Samsø",10.55712795,55.86153793
4025,"Høje-Kjelstrup",9.5615,56.1939
4026,"Kalbygård Skov",9.7989,56.1463
4027,"Bale",10.39324,56.31285
4028,"Gødding",9.2649021,55.7060361
4029,"Svenstrup-Rute26",9.80794,56.239889
4030,"Ølholm-M13/18",9.52983,55.82737
4031,"Aarhus-Nord",10.111734,56.21919
4100,"Stevnstrup",9.93518162,56.43861771
4120,"Tranehuse",10.63830471,56.49745941
4140,"Frijsenborg",9.87209892,56.27027512
4142,"Foldby",10.02766,56.24446
4143,"Drøsbro",9.76398,56.31274
4144,"Kongstrup",9.95989,56.351862
4160,"Bugtrup",10.566662,56.360598
4161,"Pindstrup",10.431437,56.380065
4180,"Ans",9.56851818,56.3092778
4181,"Voel",9.71508121,56.20100784
4182,"Salten Syd",9.58132662,56.0561239
4183,"Serup Skov",9.46452,56.24287
4200,"Skårupgård",10.20870703,56.2521439
4201,"Ringgadebroen",10.18526,56.1471
4202,"Hørretvej",10.18037301,56.08269626
4203,"Solbjerg-Sø",10.07894,56.04112
4204,"Stillingvej",10.00549,56.16598
4220,"Knud Sø",9.77375698,56.09716415
4221,"Bering-Bro",10.05053552,56.09541529
4222,"Skanderborg Dyrehave",9.92446709,56.02587509
4240,"Vedslet",10.00176516,55.96826261
4241,"Nim",9.67948345,55.92411741
4260,"Rørth",10.18540668,55.97772217
4261,"Odder",10.15090382,55.95954359
4301,"Hyrup",9.835648,55.712613
4302,"Bråskov",9.830864,55.763631
4320,"Thyregod",9.27289303,55.91255592
4321,"Lerbæk",9.4949936,55.74905449
4322,"Vingsted",9.38278103,55.67543793
5000,"Floulev",8.50826931,56.63792038
5001,"Løvel",9.46290779,56.53530121
5002,"Fiskbæk",9.30636692,56.51296234
5003,"Gudum",8.46313381,56.51935577
5004,"Flyndersø",8.95242214,56.51390839
5005,"Sjørup",9.08035935,56.42600606
5006,"Rindsholm",9.42146778,56.41259003
5007,"Holstebro",8.63180351,56.34596634
5008,"Ulfborg",8.31673431,56.25873184
5009,"Ilskov (Gedhus)",9.09886169,56.24967957
5010,"Præstbjerg",8.59043884,56.21463776
5013,"Barde",8.71852875,56.1024971
5015,"Velhusted",8.88903522,56.05506134
5016,"Holtum",9.05749893,55.98424149
5018,"Hoven",8.74057484,55.85495758
5019,"Simmelbæk",8.9165554,55.80067444
5020,"Horne",8.4937439,55.74169159
5021,"Hejnsvig",8.97851276,55.70655441
5022,"Starup",8.78031731,55.63391495
5023,"Hygum",8.19541645,56.58712387
5024,"Sallingsundbroen",8.84910297,56.74888229
5025,"Ikast Golf 2",9.20555,56.12676
5026,"Søby",8.99829674,56.05980682
5027,"M. Petersens Plantage",8.440526,56.083507
5028,"Ørum",9.63413,56.48288
5029,"Nyby",8.8826,56.19687
5030,"Lundby-M60",8.73945,56.28034
5100,"Roslev",9.05145812,56.70852646
5101,"Balling",8.90032422,56.62713573
5102,"Ørslevkloster",9.23221476,56.59478424
5103,"Brodal",8.760335,56.600089
5141,"Fjaltring",8.1712141,56.49067688
5142,"Klosterhede",8.37419319,56.43725204
5160,"Gjørup",9.36827374,56.65630341
5161,"Møldrup",9.54532337,56.6224823
5162,"Sjørring",9.72020912,56.55925751
5163,"Skjernkirke",9.75053072,56.45421699
5164,"Bjerringbro",9.67365,56.38038
5165,"Viborg-Nord",9.414476,56.467776
5166,"Kongenshus",9.149732,56.390641
5180,"Rydhave",8.74333191,56.44895172
5181,"Husby",8.17856598,56.28325272
5182,"Ellebækvej",8.58615971,56.37208557
5200,"Aulum",8.82764339,56.28087616
5201,"Vesterholmvej",8.98800278,56.15272522
5202,"Trehøje",8.83409977,56.18467712
5203,"Skarrild",8.87113857,55.96960831
5204,"Gødstrup",8.905423,56.150363
5205,"Barslund",9.034026,56.3345899
5221,"Haurvig",8.15767479,55.9379425
5222,"Skjern",8.522541,55.955545
5240,"Ikast",9.17605209,56.14103317
5242,"Krondal",9.4433785,55.94748502
5243,"Blåhøj",9.06478,55.90523
5244,"Smedebæk",9.263013,56.00422
5280,"Ansager",8.72929287,55.7230072
5281,"Henne",8.34471279,55.6913616
5282,"Oksby",8.20245838,55.56916428
5283,"Gellerup",8.52893208,55.62571617
5284,"Lønne",8.237247,55.791459
5800,"Flyvestation Karup",9.10036469,56.29728699
5820,"THR09 Nord",9.136573,55.739958
5821,"THR09 Syd",9.136573,55.739733
5822,"THR27 Nord",9.177621,55.741216
5823,"THR27 Syd",9.177621,55.741004
6000,"Lilleheden",9.9821949,57.58001709
6001,"Skibsby",10.03618717,57.48263931
6002,"Skagensvej",10.53283978,57.4539032
6003,"Ravnshøj",10.41964149,57.44886398
6004,"Langtved",10.4816103,57.36128998
6005,"Jonstrup",9.69350243,57.29138947
6006,"Tingskoven",9.37410069,57.08850861
6007,"Hvorup",9.91696072,57.09441376
6008,"Tved",8.68178177,57.05694962
6009,"Østerild",8.90432562,57.03697928
